orig, dest, cnt
usa_244_36_gadm2-8,esp_215_14_gadm2-8,9
usa_244_36_gadm2-8,ind_105_20_gadm2-8,68
usa_244_36_gadm2-8,xko_120_5_gadm2-8,0
usa_244_37_gadm2-8,pan_174_2_gadm2-8,0
usa_244_38_gadm2-8,bra_33_15_gadm2-8,0
usa_244_38_gadm2-8,nzl_160_2_gadm2-8,5
usa_244_39_gadm2-8,chn_49_1_gadm2-8,2
usa_244_39_gadm2-8,pol_181_12_gadm2-8,5
usa_244_39_gadm2-8,usa_244_47_gadm2-8,3751
usa_244_3_gadm2-8,bhs_18_24_gadm2-8,15
usa_244_3_gadm2-8,chn_49_24_gadm2-8,138
usa_244_3_gadm2-8,nld_158_9_gadm2-8,243
usa_244_3_gadm2-8,tur_235_34_gadm2-8,0
usa_244_40_gadm2-8,bhs_18_32_gadm2-8,7
usa_244_40_gadm2-8,hun_103_5_gadm2-8,0
usa_244_40_gadm2-8,jpn_114_4_gadm2-8,32
usa_244_41_gadm2-8,chn_49_30_gadm2-8,3
usa_244_41_gadm2-8,jpn_114_29_gadm2-8,1
usa_244_43_gadm2-8,per_178_8_gadm2-8,4
usa_244_44_gadm2-8,chn_49_5_gadm2-8,6
usa_244_44_gadm2-8,irl_109_3_gadm2-8,40
usa_244_44_gadm2-8,mex_145_22_gadm2-8,623
usa_244_45_gadm2-8,esp_215_17_gadm2-8,0
usa_244_45_gadm2-8,ita_112_2_gadm2-8,5
usa_244_45_gadm2-8,sdn_218_7_gadm2-8,0
usa_244_47_gadm2-8,arg_12_13_gadm2-8,17
usa_244_47_gadm2-8,col_53_25_gadm2-8,44
usa_244_47_gadm2-8,pak_171_8_gadm2-8,155
usa_244_48_gadm2-8,,242
usa_244_48_gadm2-8,cub_59_1_gadm2-8,12
usa_244_48_gadm2-8,idn_106_12_gadm2-8,15
usa_244_4_gadm2-8,col_53_17_gadm2-8,1
usa_244_4_gadm2-8,dza_5_32_gadm2-8,0
usa_244_4_gadm2-8,usa_244_43_gadm2-8,572
usa_244_50_gadm2-8,fra_79_10_gadm2-8,0
usa_244_51_gadm2-8,bgr_37_5_gadm2-8,2
usa_244_5_gadm2-8,aut_16_6_gadm2-8,18
usa_244_5_gadm2-8,chl_48_3_gadm2-8,25
usa_244_5_gadm2-8,cpv_43_1_gadm2-8,3
usa_244_5_gadm2-8,eth_74_6_gadm2-8,5
usa_244_5_gadm2-8,jpn_114_7_gadm2-8,760
usa_244_5_gadm2-8,rus_188_32_gadm2-8,2
usa_244_5_gadm2-8,vir_251_3_gadm2-8,139
usa_244_6_gadm2-8,bhs_18_27_gadm2-8,0
usa_244_6_gadm2-8,dom_66_30_gadm2-8,82
usa_244_6_gadm2-8,eth_74_1_gadm2-8,54
usa_244_6_gadm2-8,fji_77_3_gadm2-8,3
usa_244_6_gadm2-8,mdg_134_1_gadm2-8,5
usa_244_7_gadm2-8,lbn_125_3_gadm2-8,2
usa_244_7_gadm2-8,mex_145_28_gadm2-8,0
uzb_246_10_gadm2-8,fra_79_21_gadm2-8,1
uzb_246_10_gadm2-8,rus_188_56_gadm2-8,1
uzb_246_13_gadm2-8,usa_244_21_gadm2-8,2
uzb_246_5_gadm2-8,kaz_117_1_gadm2-8,29
ven_249_11_gadm2-8,col_53_30_gadm2-8,37
ven_249_11_gadm2-8,mex_145_14_gadm2-8,22
ven_249_11_gadm2-8,nld_158_9_gadm2-8,40
ven_249_12_gadm2-8,ven_249_18_gadm2-8,13
ven_249_7_gadm2-8,can_42_9_gadm2-8,2
vnm_250_1_gadm2-8,swe_222_21_gadm2-8,2
vnm_250_20_gadm2-8,aus_15_5_gadm2-8,4
vnm_250_23_gadm2-8,bra_33_6_gadm2-8,1
vnm_250_23_gadm2-8,can_42_12_gadm2-8,4
vnm_250_23_gadm2-8,phl_179_18_gadm2-8,10
vnm_250_23_gadm2-8,usa_244_39_gadm2-8,4
vnm_250_26_gadm2-8,deu_86_5_gadm2-8,10
vnm_250_26_gadm2-8,rus_188_21_gadm2-8,2
vnm_250_26_gadm2-8,rus_188_45_gadm2-8,1
vnm_250_30_gadm2-8,vnm_250_5_gadm2-8,279
vnm_250_32_gadm2-8,glp_92_2_gadm2-8,1
vnm_250_32_gadm2-8,usa_244_46_gadm2-8,1
vnm_250_41_gadm2-8,gbr_242_1_gadm2-8,47
vnm_250_41_gadm2-8,vnm_250_21_gadm2-8,418
vnm_250_5_gadm2-8,jpn_114_7_gadm2-8,4
xko_120_5_gadm2-8,tun_234_23_gadm2-8,7
zaf_211_1_gadm2-8,usa_244_11_gadm2-8,4
zaf_211_3_gadm2-8,alb_4_11_gadm2-8,16
zaf_211_3_gadm2-8,chn_49_5_gadm2-8,14
zaf_211_3_gadm2-8,esp_215_14_gadm2-8,72
zaf_211_3_gadm2-8,geo_85_2_gadm2-8,1
zaf_211_3_gadm2-8,tur_235_11_gadm2-8,21
zaf_211_3_gadm2-8,tur_235_78_gadm2-8,1
zaf_211_3_gadm2-8,usa_244_24_gadm2-8,167
zaf_211_4_gadm2-8,deu_86_6_gadm2-8,32
zaf_211_4_gadm2-8,kwt_121_4_gadm2-8,16
zaf_211_9_gadm2-8,chn_49_31_gadm2-8,12
zmb_255_9_gadm2-8,ita_112_16_gadm2-8,0
zmb_255_9_gadm2-8,npl_157_1_gadm2-8,2
zmb_255_9_gadm2-8,swe_222_1_gadm2-8,0
zwe_256_2_gadm2-8,ind_105_32_gadm2-8,4
zwe_256_2_gadm2-8,jpn_114_1_gadm2-8,2
zwe_256_2_gadm2-8,mkd_133_6_gadm2-8,3
zwe_256_8_gadm2-8,deu_86_7_gadm2-8,34
zwe_256_8_gadm2-8,omn_170_2_gadm2-8,2
,bra_33_4_gadm2-8,15
,col_53_21_gadm2-8,7
,com_54_2_gadm2-8,4
,grl_90_5_gadm2-8,2
,hnd_101_8_gadm2-8,38
,vut_247_4_gadm2-8,32
afg_1_14_gadm2-8,cmr_41_2_gadm2-8,1
afg_1_15_gadm2-8,pak_171_4_gadm2-8,5
afg_1_4_gadm2-8,usa_244_44_gadm2-8,1
ago_8_11_gadm2-8,aut_16_7_gadm2-8,1
ago_8_11_gadm2-8,isr_111_7_gadm2-8,20
ago_8_12_gadm2-8,ago_8_8_gadm2-8,1
ago_8_9_gadm2-8,bra_33_19_gadm2-8,1
alb_4_11_gadm2-8,rwa_189_5_gadm2-8,1
alb_4_11_gadm2-8,tur_235_29_gadm2-8,8
are_241_1_gadm2-8,bra_33_16_gadm2-8,2
are_241_1_gadm2-8,kaz_117_3_gadm2-8,1
are_241_3_gadm2-8,bra_33_20_gadm2-8,24
are_241_3_gadm2-8,est_73_1_gadm2-8,51
are_241_3_gadm2-8,ita_112_16_gadm2-8,37
are_241_3_gadm2-8,mex_145_25_gadm2-8,0
are_241_3_gadm2-8,tkm_236_1_gadm2-8,907
arg_12_11_gadm2-8,ita_112_14_gadm2-8,0
arg_12_17_gadm2-8,ita_112_2_gadm2-8,2
arg_12_19_gadm2-8,arg_12_15_gadm2-8,12
arg_12_1_gadm2-8,chn_49_14_gadm2-8,2
arg_12_1_gadm2-8,cub_59_7_gadm2-8,24
arg_12_1_gadm2-8,fin_78_2_gadm2-8,3
arg_12_1_gadm2-8,gib_88_gadm2-8,2
arg_12_24_gadm2-8,aus_15_7_gadm2-8,1
arg_12_24_gadm2-8,per_178_25_gadm2-8,3
arg_12_2_gadm2-8,bel_23_1_gadm2-8,5
arg_12_2_gadm2-8,nic_161_13_gadm2-8,19
arg_12_3_gadm2-8,hun_103_5_gadm2-8,0
arg_12_7_gadm2-8,are_241_1_gadm2-8,1
arg_12_7_gadm2-8,kor_213_11_gadm2-8,1
arm_13_4_gadm2-8,mex_145_23_gadm2-8,1
arm_13_4_gadm2-8,pol_181_5_gadm2-8,10
atg_11_6_gadm2-8,gbr_242_1_gadm2-8,862
atg_11_6_gadm2-8,idn_106_2_gadm2-8,5
aus_15_10_gadm2-8,ago_8_11_gadm2-8,0
aus_15_10_gadm2-8,arg_12_2_gadm2-8,9
aus_15_10_gadm2-8,aze_17_1_gadm2-8,14
aus_15_10_gadm2-8,esp_215_14_gadm2-8,28
aus_15_10_gadm2-8,rou_187_14_gadm2-8,2
aus_15_10_gadm2-8,usa_244_1_gadm2-8,6
aus_15_11_gadm2-8,cck_52_gadm2-8,111
aus_15_11_gadm2-8,eth_74_10_gadm2-8,1
aus_15_11_gadm2-8,tgo_230_3_gadm2-8,1
aus_15_11_gadm2-8,tur_235_10_gadm2-8,15
aus_15_2_gadm2-8,esp_215_6_gadm2-8,9
aus_15_2_gadm2-8,rus_188_14_gadm2-8,3
aus_15_5_gadm2-8,bhr_19_5_gadm2-8,98
aus_15_5_gadm2-8,bra_33_5_gadm2-8,1
aus_15_5_gadm2-8,cri_56_7_gadm2-8,0
aus_15_5_gadm2-8,est_73_13_gadm2-8,2
aus_15_5_gadm2-8,nzl_160_6_gadm2-8,128
aus_15_6_gadm2-8,tha_228_3_gadm2-8,161
aus_15_7_gadm2-8,hun_103_5_gadm2-8,42
aus_15_7_gadm2-8,slb_209_5_gadm2-8,7
aus_15_8_gadm2-8,arg_12_13_gadm2-8,7
aus_15_8_gadm2-8,chn_49_21_gadm2-8,0
aus_15_8_gadm2-8,jpn_114_7_gadm2-8,12
aus_15_9_gadm2-8,swe_222_15_gadm2-8,6
aut_16_2_gadm2-8,tha_228_3_gadm2-8,15
aut_16_4_gadm2-8,deu_86_6_gadm2-8,15
aut_16_4_gadm2-8,usa_244_11_gadm2-8,1
aut_16_4_gadm2-8,usa_244_42_gadm2-8,0
aut_16_5_gadm2-8,can_42_7_gadm2-8,1
aut_16_5_gadm2-8,usa_244_17_gadm2-8,0
aut_16_6_gadm2-8,aut_16_7_gadm2-8,2
aut_16_6_gadm2-8,chn_49_17_gadm2-8,0
aut_16_6_gadm2-8,ita_112_13_gadm2-8,18
aut_16_6_gadm2-8,prt_182_15_gadm2-8,19
aut_16_7_gadm2-8,col_53_5_gadm2-8,0
aut_16_7_gadm2-8,mex_145_30_gadm2-8,0
aut_16_9_gadm2-8,dom_66_21_gadm2-8,28
aut_16_9_gadm2-8,fin_78_5_gadm2-8,132
aut_16_9_gadm2-8,mys_136_2_gadm2-8,20
aut_16_9_gadm2-8,pol_181_13_gadm2-8,3
aut_16_9_gadm2-8,rus_188_7_gadm2-8,27
aut_16_9_gadm2-8,tur_235_75_gadm2-8,76
aut_16_9_gadm2-8,usa_244_2_gadm2-8,1
aze_17_1_gadm2-8,chn_49_21_gadm2-8,3
aze_17_1_gadm2-8,hun_103_5_gadm2-8,149
aze_17_1_gadm2-8,mex_145_27_gadm2-8,0
aze_17_4_gadm2-8,esp_215_6_gadm2-8,1
aze_17_4_gadm2-8,tur_235_11_gadm2-8,1
bdi_39_2_gadm2-8,ind_105_31_gadm2-8,2
bel_23_1_gadm2-8,chl_48_15_gadm2-8,0
bel_23_1_gadm2-8,tur_235_30_gadm2-8,7
ben_25_8_gadm2-8,tur_235_11_gadm2-8,2
ben_25_8_gadm2-8,tza_227_9_gadm2-8,2
ben_25_8_gadm2-8,usa_244_23_gadm2-8,0
bgd_20_2_gadm2-8,rus_188_15_gadm2-8,1
bgd_20_3_gadm2-8,zmb_255_5_gadm2-8,8
bgd_20_4_gadm2-8,sau_200_8_gadm2-8,0
bgr_37_5_gadm2-8,fra_79_4_gadm2-8,547
bgr_37_5_gadm2-8,gnq_71_2_gadm2-8,1
bgr_37_5_gadm2-8,pol_181_12_gadm2-8,15
bgr_37_5_gadm2-8,pol_181_3_gadm2-8,7
bgr_37_5_gadm2-8,tur_235_48_gadm2-8,21
bgr_37_5_gadm2-8,usa_244_36_gadm2-8,6
bhr_19_5_gadm2-8,egy_69_27_gadm2-8,56
bhr_19_5_gadm2-8,sdn_218_11_gadm2-8,12
bhs_18_12_gadm2-8,ita_112_20_gadm2-8,0
bhs_18_21_gadm2-8,prt_182_9_gadm2-8,2
bhs_18_24_gadm2-8,vir_251_1_gadm2-8,2
bhs_18_27_gadm2-8,esp_215_9_gadm2-8,0
bhs_18_32_gadm2-8,bhs_18_21_gadm2-8,1443
bhs_18_32_gadm2-8,esp_215_17_gadm2-8,0
bhs_18_32_gadm2-8,ind_105_16_gadm2-8,0
bhs_18_32_gadm2-8,tca_237_4_gadm2-8,27
bhs_18_6_gadm2-8,bhs_18_32_gadm2-8,40
bih_30_2_gadm2-8,tur_235_54_gadm2-8,33
bih_30_2_gadm2-8,usa_244_15_gadm2-8,0
bih_30_2_gadm2-8,usa_244_19_gadm2-8,3
blr_22_5_gadm2-8,jor_116_2_gadm2-8,11
blr_22_5_gadm2-8,vnm_250_23_gadm2-8,11
blz_24_1_gadm2-8,chl_48_6_gadm2-8,1
blz_24_1_gadm2-8,pak_171_4_gadm2-8,0
blz_24_3_gadm2-8,blz_24_3_gadm2-8,980
bmu_26_3_gadm2-8,irl_109_16_gadm2-8,3
bmu_26_3_gadm2-8,lka_217_5_gadm2-8,5
bmu_26_3_gadm2-8,rus_188_44_gadm2-8,6
bol_28_4_gadm2-8,ecu_68_19_gadm2-8,121
bol_28_7_gadm2-8,chl_48_14_gadm2-8,21
bol_28_8_gadm2-8,bra_33_13_gadm2-8,28
bol_28_8_gadm2-8,rus_188_44_gadm2-8,12
bra_33_12_gadm2-8,swe_222_21_gadm2-8,0
bra_33_13_gadm2-8,dnk_64_3_gadm2-8,0
bra_33_13_gadm2-8,ind_105_17_gadm2-8,5
bra_33_13_gadm2-8,mkd_133_6_gadm2-8,1
bra_33_13_gadm2-8,moz_153_7_gadm2-8,1
bra_33_13_gadm2-8,usa_244_33_gadm2-8,346
bra_33_14_gadm2-8,bra_33_8_gadm2-8,181
bra_33_16_gadm2-8,hkg_102_1_gadm2-8,9
bra_33_16_gadm2-8,mwi_135_11_gadm2-8,3
bra_33_21_gadm2-8,rou_187_26_gadm2-8,6
bra_33_21_gadm2-8,vnm_250_26_gadm2-8,1
bra_33_27_gadm2-8,bra_33_24_gadm2-8,1530
bra_33_2_gadm2-8,pry_177_5_gadm2-8,37
bra_33_2_gadm2-8,ury_245_10_gadm2-8,154
bra_33_2_gadm2-8,usa_244_25_gadm2-8,0
bra_33_4_gadm2-8,,22
bra_33_5_gadm2-8,che_223_21_gadm2-8,1
bra_33_5_gadm2-8,moz_153_10_gadm2-8,1
bra_33_5_gadm2-8,ukr_240_12_gadm2-8,3
bra_33_6_gadm2-8,deu_86_10_gadm2-8,24
bra_33_6_gadm2-8,guf_80_1_gadm2-8,108
bra_33_6_gadm2-8,usa_244_23_gadm2-8,1
bra_33_7_gadm2-8,ita_112_6_gadm2-8,17
bra_33_7_gadm2-8,mlt_139_gadm2-8,4
bra_33_8_gadm2-8,arg_12_6_gadm2-8,67
bra_33_8_gadm2-8,bra_33_20_gadm2-8,196
bra_33_8_gadm2-8,chn_49_26_gadm2-8,0
bra_33_8_gadm2-8,usa_244_39_gadm2-8,9
bra_33_9_gadm2-8,chn_49_13_gadm2-8,0
brb_21_8_gadm2-8,jpn_114_13_gadm2-8,1
brb_21_8_gadm2-8,maf_191_gadm2-8,3
brn_36_2_gadm2-8,ita_112_2_gadm2-8,2
brn_36_2_gadm2-8,mmr_154_8_gadm2-8,9
bwa_31_12_gadm2-8,pol_181_9_gadm2-8,1
bwa_31_2_gadm2-8,moz_153_5_gadm2-8,10
bwa_31_4_gadm2-8,grc_89_3_gadm2-8,1
can_42_10_gadm2-8,mex_145_2_gadm2-8,2
can_42_11_gadm2-8,swe_222_7_gadm2-8,0
can_42_11_gadm2-8,vir_251_3_gadm2-8,0
can_42_12_gadm2-8,aut_16_7_gadm2-8,0
can_42_12_gadm2-8,ind_105_16_gadm2-8,3
can_42_12_gadm2-8,twn_225_2_gadm2-8,4
can_42_1_gadm2-8,ind_105_32_gadm2-8,16
can_42_1_gadm2-8,usa_244_17_gadm2-8,74
can_42_2_gadm2-8,aut_16_4_gadm2-8,8
can_42_2_gadm2-8,nzl_160_3_gadm2-8,69
can_42_2_gadm2-8,nzl_160_9_gadm2-8,20
can_42_2_gadm2-8,ury_245_10_gadm2-8,1
can_42_2_gadm2-8,usa_244_29_gadm2-8,2690
can_42_3_gadm2-8,svn_208_7_gadm2-8,0
can_42_4_gadm2-8,dom_66_21_gadm2-8,41
can_42_4_gadm2-8,gbr_242_2_gadm2-8,6
can_42_4_gadm2-8,irl_109_4_gadm2-8,6
can_42_4_gadm2-8,per_178_13_gadm2-8,1
can_42_5_gadm2-8,irl_109_6_gadm2-8,21
can_42_5_gadm2-8,jpn_114_1_gadm2-8,1
can_42_7_gadm2-8,are_241_1_gadm2-8,21
can_42_7_gadm2-8,can_42_11_gadm2-8,2650
can_42_7_gadm2-8,dnk_64_2_gadm2-8,0
can_42_7_gadm2-8,fra_79_16_gadm2-8,2
can_42_7_gadm2-8,plw_172_6_gadm2-8,0
can_42_7_gadm2-8,sau_200_8_gadm2-8,1
can_42_9_gadm2-8,chn_49_20_gadm2-8,14
can_42_9_gadm2-8,mne_150_18_gadm2-8,14
can_42_9_gadm2-8,nga_163_15_gadm2-8,30
can_42_9_gadm2-8,usa_244_3_gadm2-8,2129
can_42_9_gadm2-8,usa_244_49_gadm2-8,67
che_223_21_gadm2-8,idn_106_30_gadm2-8,1
che_223_25_gadm2-8,aze_17_7_gadm2-8,2
che_223_25_gadm2-8,per_178_24_gadm2-8,0
che_223_25_gadm2-8,tur_235_40_gadm2-8,2422
che_223_8_gadm2-8,tur_235_54_gadm2-8,30
che_223_8_gadm2-8,vnm_250_9_gadm2-8,2
chl_48_10_gadm2-8,hkg_102_1_gadm2-8,1
chl_48_14_gadm2-8,chl_48_6_gadm2-8,94
chl_48_14_gadm2-8,nzl_160_1_gadm2-8,2
chl_48_15_gadm2-8,fra_79_22_gadm2-8,0
chl_48_3_gadm2-8,usa_244_27_gadm2-8,0
chl_48_9_gadm2-8,mex_145_7_gadm2-8,1
chn_49_10_gadm2-8,chn_49_6_gadm2-8,10617
chn_49_11_gadm2-8,prt_182_15_gadm2-8,8
chn_49_12_gadm2-8,aut_16_9_gadm2-8,8
chn_49_12_gadm2-8,chn_49_11_gadm2-8,4896
chn_49_13_gadm2-8,cuw_60_gadm2-8,0
chn_49_14_gadm2-8,dnk_64_1_gadm2-8,21
chn_49_14_gadm2-8,tha_228_3_gadm2-8,3901
chn_49_14_gadm2-8,usa_244_12_gadm2-8,121
chn_49_15_gadm2-8,usa_244_10_gadm2-8,60
chn_49_17_gadm2-8,fra_79_21_gadm2-8,3
chn_49_17_gadm2-8,ind_105_20_gadm2-8,13
chn_49_17_gadm2-8,swe_222_11_gadm2-8,1
chn_49_18_gadm2-8,grc_89_6_gadm2-8,1
chn_49_18_gadm2-8,idn_106_23_gadm2-8,1
chn_49_18_gadm2-8,swe_222_11_gadm2-8,3
chn_49_18_gadm2-8,swe_222_1_gadm2-8,1
chn_49_18_gadm2-8,usa_244_45_gadm2-8,21
chn_49_19_gadm2-8,usa_244_31_gadm2-8,49
chn_49_1_gadm2-8,che_223_25_gadm2-8,18
chn_49_1_gadm2-8,jpn_114_33_gadm2-8,141
chn_49_21_gadm2-8,bel_23_1_gadm2-8,0
chn_49_21_gadm2-8,deu_86_6_gadm2-8,0
chn_49_21_gadm2-8,mex_145_1_gadm2-8,0
chn_49_22_gadm2-8,mys_136_2_gadm2-8,23
chn_49_22_gadm2-8,usa_244_6_gadm2-8,15
chn_49_23_gadm2-8,chn_49_22_gadm2-8,10161
chn_49_23_gadm2-8,sgp_205_1_gadm2-8,1673
chn_49_23_gadm2-8,uzb_246_13_gadm2-8,36
chn_49_24_gadm2-8,mex_145_25_gadm2-8,14
chn_49_24_gadm2-8,ton_232_4_gadm2-8,26
chn_49_24_gadm2-8,twn_225_2_gadm2-8,2913
chn_49_25_gadm2-8,chn_49_18_gadm2-8,7328
chn_49_26_gadm2-8,chn_49_24_gadm2-8,40660
chn_49_26_gadm2-8,chn_49_31_gadm2-8,24165
chn_49_26_gadm2-8,usa_244_20_gadm2-8,0
chn_49_26_gadm2-8,usa_244_23_gadm2-8,16
chn_49_26_gadm2-8,usa_244_25_gadm2-8,0
chn_49_27_gadm2-8,chn_49_5_gadm2-8,1364
chn_49_27_gadm2-8,gbr_242_4_gadm2-8,0
chn_49_27_gadm2-8,nzl_160_2_gadm2-8,2
chn_49_27_gadm2-8,usa_244_47_gadm2-8,4
chn_49_28_gadm2-8,chn_49_31_gadm2-8,1865
chn_49_29_gadm2-8,phl_179_25_gadm2-8,8
chn_49_2_gadm2-8,fra_79_16_gadm2-8,119
chn_49_2_gadm2-8,tun_234_20_gadm2-8,2
chn_49_2_gadm2-8,tur_235_57_gadm2-8,2
chn_49_30_gadm2-8,grc_89_3_gadm2-8,12
chn_49_30_gadm2-8,usa_244_21_gadm2-8,2
chn_49_30_gadm2-8,usa_244_29_gadm2-8,31
chn_49_31_gadm2-8,ind_105_20_gadm2-8,287
chn_49_31_gadm2-8,ukr_240_17_gadm2-8,1
chn_49_31_gadm2-8,vnm_250_36_gadm2-8,7
chn_49_4_gadm2-8,esp_215_6_gadm2-8,36
chn_49_5_gadm2-8,chn_49_24_gadm2-8,5423
chn_49_5_gadm2-8,deu_86_5_gadm2-8,0
chn_49_6_gadm2-8,bes_29_2_gadm2-8,0
chn_49_6_gadm2-8,fra_79_16_gadm2-8,15
chn_49_6_gadm2-8,idn_106_15_gadm2-8,3
chn_49_6_gadm2-8,lka_217_8_gadm2-8,1
chn_49_7_gadm2-8,can_42_9_gadm2-8,79
chn_49_7_gadm2-8,dnk_64_1_gadm2-8,22
chn_49_8_gadm2-8,usa_244_36_gadm2-8,8
chn_49_9_gadm2-8,idn_106_5_gadm2-8,11
chn_49_9_gadm2-8,lao_123_8_gadm2-8,98
civ_57_10_gadm2-8,gha_87_5_gadm2-8,4
civ_57_1_gadm2-8,idn_106_10_gadm2-8,0
civ_57_1_gadm2-8,ita_112_5_gadm2-8,19
civ_57_1_gadm2-8,ukr_240_12_gadm2-8,21
cmr_41_2_gadm2-8,usa_244_41_gadm2-8,4
cmr_41_5_gadm2-8,dza_5_32_gadm2-8,2
cod_63_8_gadm2-8,aut_16_9_gadm2-8,1
cog_185_10_gadm2-8,usa_244_5_gadm2-8,7
cog_185_2_gadm2-8,ukr_240_12_gadm2-8,12
cok_55_gadm2-8,hkg_102_1_gadm2-8,11
col_53_11_gadm2-8,chl_48_13_gadm2-8,22
col_53_19_gadm2-8,bra_33_9_gadm2-8,3
col_53_21_gadm2-8,,7
col_53_27_gadm2-8,esp_215_13_gadm2-8,10
col_53_2_gadm2-8,bra_33_20_gadm2-8,4
col_53_2_gadm2-8,ury_245_10_gadm2-8,59
col_53_4_gadm2-8,col_53_2_gadm2-8,1703
col_53_4_gadm2-8,tur_235_26_gadm2-8,0
com_54_2_gadm2-8,nor_169_12_gadm2-8,2
com_54_2_gadm2-8,sau_200_7_gadm2-8,6
cpv_43_16_gadm2-8,rus_188_44_gadm2-8,5
cpv_43_17_gadm2-8,fin_78_2_gadm2-8,4
cpv_43_1_gadm2-8,cpv_43_3_gadm2-8,9
cri_56_3_gadm2-8,irl_109_6_gadm2-8,8
cri_56_7_gadm2-8,chn_49_30_gadm2-8,1
cri_56_7_gadm2-8,tur_235_57_gadm2-8,0
cub_59_1_gadm2-8,hun_103_5_gadm2-8,0
cub_59_4_gadm2-8,chn_49_2_gadm2-8,72
cub_59_4_gadm2-8,esp_215_14_gadm2-8,231
cub_59_4_gadm2-8,ita_112_6_gadm2-8,119
cub_59_4_gadm2-8,usa_244_43_gadm2-8,40
cub_59_4_gadm2-8,usa_244_6_gadm2-8,42
cub_59_7_gadm2-8,tur_235_11_gadm2-8,8
cuw_60_gadm2-8,ind_105_32_gadm2-8,1
cuw_60_gadm2-8,nor_169_19_gadm2-8,2
cym_45_5_gadm2-8,hnd_101_11_gadm2-8,2
cyp_61_2_gadm2-8,ukr_240_5_gadm2-8,9
cze_62_12_gadm2-8,ago_8_11_gadm2-8,22
cze_62_12_gadm2-8,deu_86_3_gadm2-8,130
deu_86_10_gadm2-8,esp_215_6_gadm2-8,4437
deu_86_10_gadm2-8,grc_89_1_gadm2-8,16
deu_86_10_gadm2-8,ind_105_17_gadm2-8,129
deu_86_10_gadm2-8,irn_107_30_gadm2-8,4
deu_86_10_gadm2-8,irn_107_5_gadm2-8,35
deu_86_10_gadm2-8,swe_222_21_gadm2-8,635
deu_86_14_gadm2-8,ner_162_5_gadm2-8,0
deu_86_14_gadm2-8,rou_187_24_gadm2-8,2
deu_86_15_gadm2-8,nor_169_12_gadm2-8,2
deu_86_1_gadm2-8,ind_105_35_gadm2-8,1
deu_86_1_gadm2-8,mwi_135_2_gadm2-8,0
deu_86_1_gadm2-8,tur_235_59_gadm2-8,75
deu_86_1_gadm2-8,usa_244_43_gadm2-8,54
deu_86_2_gadm2-8,bra_33_24_gadm2-8,315
deu_86_2_gadm2-8,bra_33_6_gadm2-8,20
deu_86_3_gadm2-8,grc_89_6_gadm2-8,126
deu_86_3_gadm2-8,nam_155_2_gadm2-8,2
deu_86_3_gadm2-8,swe_222_5_gadm2-8,3
deu_86_5_gadm2-8,chn_49_25_gadm2-8,0
deu_86_6_gadm2-8,esp_215_16_gadm2-8,237
deu_86_6_gadm2-8,idn_106_2_gadm2-8,27
deu_86_6_gadm2-8,irq_108_2_gadm2-8,26
deu_86_6_gadm2-8,kor_213_4_gadm2-8,1
deu_86_6_gadm2-8,mex_145_20_gadm2-8,2
deu_86_6_gadm2-8,mys_136_13_gadm2-8,9
deu_86_6_gadm2-8,nor_169_12_gadm2-8,1249
deu_86_6_gadm2-8,tur_235_29_gadm2-8,18
deu_86_9_gadm2-8,col_53_25_gadm2-8,0
deu_86_9_gadm2-8,prt_182_12_gadm2-8,222
dnk_64_1_gadm2-8,aze_17_7_gadm2-8,1
dnk_64_1_gadm2-8,hrv_58_4_gadm2-8,54
dnk_64_3_gadm2-8,chn_49_18_gadm2-8,9
dnk_64_3_gadm2-8,mex_145_6_gadm2-8,0
dnk_64_3_gadm2-8,mys_136_9_gadm2-8,1
dnk_64_3_gadm2-8,nld_158_5_gadm2-8,2
dnk_64_3_gadm2-8,zwe_256_2_gadm2-8,0
dnk_64_5_gadm2-8,ben_25_8_gadm2-8,4
dnk_64_5_gadm2-8,bra_33_16_gadm2-8,3
dnk_64_5_gadm2-8,ind_105_25_gadm2-8,21
dnk_64_5_gadm2-8,ita_112_10_gadm2-8,98
dom_66_11_gadm2-8,dnk_64_1_gadm2-8,50
dom_66_11_gadm2-8,ita_112_6_gadm2-8,29
dom_66_11_gadm2-8,nld_158_9_gadm2-8,93
dom_66_13_gadm2-8,ita_112_10_gadm2-8,819
dom_66_30_gadm2-8,esp_215_10_gadm2-8,19
dom_66_5_gadm2-8,esp_215_11_gadm2-8,2
dom_66_5_gadm2-8,idn_106_4_gadm2-8,10
dza_5_32_gadm2-8,bgd_20_3_gadm2-8,1
dza_5_32_gadm2-8,bhr_19_5_gadm2-8,1
dza_5_32_gadm2-8,dza_5_6_gadm2-8,132
dza_5_32_gadm2-8,idn_106_2_gadm2-8,1
dza_5_32_gadm2-8,npl_157_1_gadm2-8,1
dza_5_32_gadm2-8,usa_244_47_gadm2-8,0
dza_5_3_gadm2-8,dza_5_42_gadm2-8,83
dza_5_4_gadm2-8,dza_5_17_gadm2-8,14
dza_5_4_gadm2-8,kor_213_4_gadm2-8,3
dza_5_6_gadm2-8,sau_200_11_gadm2-8,2
dza_5_7_gadm2-8,mli_138_1_gadm2-8,2
ecu_68_19_gadm2-8,col_53_17_gadm2-8,26
ecu_68_9_gadm2-8,che_223_25_gadm2-8,2
egy_69_11_gadm2-8,chn_49_3_gadm2-8,24
egy_69_11_gadm2-8,ind_105_31_gadm2-8,242
